timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration,packets,tcp_flags,http_status
2025-03-18T22:09:03.264549,36.246.168.62,24.139.47.225,8658,53,TCP,23492,42588,15.903936462956967,70,ACK,200
2025-03-18T22:09:23.264549,34.132.23.200,188.198.138.247,20624,22,TCP,179,4139,214.39504003092773,20,ACK,404
2025-03-18T03:09:44.264549,205.6.80.204,110.198.226.100,36516,80,TCP,68322,46177,207.2211611120062,11,RST,200
2025-03-18T07:29:24.264549,3.130.235.132,71.88.9.174,9847,53,TCP,6388,44442,21.148280932994837,84,SYN,200
2025-03-18T05:46:40.264549,139.170.13.162,202.70.143.250,41815,3389,UDP,92873,14944,66.76519156287085,99,SYN,200
2025-03-18T04:33:43.264549,97.6.188.177,12.3.151.74,30381,53,TCP,58745,12276,6.295794389204059,68,PSH,200
2025-03-18T15:05:28.264549,150.36.228.58,67.49.197.80,12875,3389,UDP,97064,2252,143.9749167756268,21,SYN,200
2025-03-18T05:03:21.264549,78.28.134.160,170.72.94.19,35128,3389,UDP,78714,26690,21.21193470426377,99,RST,200
2025-03-18T10:12:58.264549,108.74.44.153,154.67.18.159,54543,3389,TCP,18842,714,113.3312765728784,94,SYN,200
2025-03-18T13:35:27.264549,177.252.134.66,150.230.114.162,64641,80,UDP,69025,34429,3.372455194589473,10,ACK,200
2025-03-18T03:50:06.264549,51.241.192.215,56.56.143.127,29025,443,TCP,65477,39641,107.78702281207528,64,FIN,200
2025-03-18T19:58:02.264549,89.184.190.76,186.212.3.100,53416,53,TCP,38137,22711,18.7508244650827,93,SYN,200
2025-03-19T00:14:23.264549,33.105.92.92,72.253.51.169,17108,443,TCP,5106,26002,30.16082172548486,3,RST,200
2025-03-18T02:14:23.264549,71.162.190.79,36.220.31.164,60648,53,TCP,5619,46185,141.9806255784835,43,PSH,200
2025-03-18T05:21:09.264549,142.222.96.249,130.135.239.21,36534,443,UDP,61791,29568,89.74357358089907,29,ACK,200
2025-03-18T12:42:56.264549,14.27.197.6,90.180.112.29,6767,80,TCP,79355,25369,46.75496794749427,55,ACK,200
2025-03-18T12:19:08.264549,66.115.247.139,119.117.40.8,8554,3389,UDP,80895,46579,89.49577751294053,63,ACK,200
2025-03-18T20:29:12.264549,193.65.250.51,38.89.52.6,9566,3389,TCP,518,27412,44.01731723424039,42,FIN,200
2025-03-18T15:49:07.264549,84.152.207.149,24.223.5.236,62230,53,UDP,68646,16104,33.10858723614122,3,SYN,200
2025-03-18T22:18:56.264549,159.55.13.22,208.28.45.134,13072,53,TCP,82207,46716,70.04719786350117,23,SYN,200
2025-03-18T08:27:39.264549,29.11.119.61,165.141.115.141,3118,3389,TCP,50467,44100,169.39503920399184,75,FIN,200
2025-03-18T17:26:58.264549,119.55.74.161,166.77.151.17,49734,3389,TCP,405,15355,66.04507361808928,57,PSH,200
2025-03-18T16:51:40.264549,104.213.157.93,180.98.70.40,18298,22,TCP,7740,22876,83.15568109696937,51,FIN,200
2025-03-18T05:13:28.264549,212.110.37.109,6.103.238.92,49429,22,TCP,41701,24396,145.79922594720512,29,PSH,200
2025-03-18T17:02:26.264549,91.114.122.237,48.121.207.199,27556,443,ICMP,59881,232,14.696061105182833,38,ACK,301
2025-03-18T04:22:18.264549,221.193.59.44,199.248.75.170,15653,3389,TCP,4419,18132,7.2336561807682145,91,SYN,404
2025-03-18T16:30:52.264549,104.249.131.36,31.238.240.112,12394,22,TCP,13747,27856,82.55130118465465,99,FIN,301
2025-03-18T21:24:07.264549,62.101.21.89,15.166.194.30,17153,53,TCP,53334,33039,38.466047191230814,32,FIN,200
2025-03-19T00:00:08.264549,96.215.11.219,173.115.134.139,24796,443,TCP,49249,19740,47.35342125475986,74,ACK,200
2025-03-18T15:04:38.264549,12.56.169.186,194.118.188.131,26529,53,TCP,99928,44848,128.44887361710744,16,FIN,200
2025-03-18T09:20:22.264549,94.98.113.11,76.192.130.114,57974,22,TCP,38890,42608,92.52712260820073,65,PSH,200
2025-03-18T15:34:57.264549,78.229.25.216,216.202.86.106,13113,22,TCP,90644,7778,134.66972831382344,34,RST,200
2025-03-18T10:54:37.264549,132.225.28.103,170.78.11.31,38902,443,TCP,72428,8144,86.37111715434142,32,FIN,200
2025-03-19T00:13:03.264549,219.52.171.158,70.212.177.81,55114,80,TCP,39224,41104,76.65186559509117,87,SYN,200
2025-03-18T04:55:05.264549,96.32.50.240,27.206.129.209,42790,443,UDP,2922,48907,130.77371774938692,92,FIN,200
2025-03-18T20:54:24.264549,163.255.96.13,153.124.221.7,31987,3389,UDP,15833,8526,89.41834434292296,2,FIN,200
2025-03-18T02:01:46.264549,110.160.213.163,209.73.67.144,27489,3389,TCP,24719,48126,11.47370324613225,13,SYN,200
2025-03-18T04:38:39.264549,31.8.109.212,199.139.29.177,43377,80,UDP,54768,43224,120.33257191667258,84,PSH,200
2025-03-18T03:58:43.264549,60.19.100.246,102.165.247.119,36202,80,UDP,61712,34760,27.500570662795393,17,SYN,200
2025-03-18T20:11:04.264549,204.4.129.37,200.165.183.210,8628,53,UDP,44277,41160,142.53133088101885,45,RST,200
2025-03-18T18:17:05.264549,122.141.251.245,200.253.122.81,49612,80,TCP,39047,19796,41.692257225743894,45,FIN,200
2025-03-18T17:47:46.264549,221.176.171.108,1.66.22.239,43713,53,UDP,33591,29395,27.979844064797465,88,SYN,200
2025-03-18T21:06:53.264549,152.245.19.121,187.106.162.45,45998,443,UDP,18388,22979,81.25309436857842,12,FIN,200
2025-03-18T17:31:19.264549,207.48.163.214,112.181.51.196,25866,443,TCP,42844,340,135.12445911097694,51,FIN,200
2025-03-18T21:07:00.264549,138.160.67.68,216.205.144.150,8431,3389,UDP,30551,32241,290.4795001077187,95,PSH,200
2025-03-18T16:41:10.264549,42.32.209.120,202.2.81.105,21171,80,UDP,44251,26687,70.2407621067165,91,PSH,200
2025-03-18T12:50:01.264549,172.77.249.135,122.78.183.134,56511,22,TCP,71286,24449,16.738778276649732,40,FIN,200
2025-03-18T15:47:28.264549,117.176.12.242,202.85.241.191,13378,443,TCP,35545,44487,147.04885777109033,50,SYN,200
2025-03-18T07:12:20.264549,71.210.254.136,5.78.226.193,63955,443,TCP,61741,21441,15.851677822333855,75,RST,301
2025-03-18T14:18:36.264549,149.63.4.176,219.255.202.228,47159,3389,TCP,73281,36483,38.348337347185435,49,PSH,200
2025-03-18T17:50:03.264549,215.251.196.180,209.27.122.151,26211,22,TCP,37207,11352,58.50717776500383,46,PSH,200
2025-03-18T09:20:35.264549,113.184.65.225,23.79.13.93,41788,3389,TCP,45979,37814,3.7695726545166277,39,PSH,200
2025-03-18T12:08:33.264549,175.73.170.252,52.45.252.21,47535,3389,TCP,25319,23256,203.0712944797979,71,SYN,200
2025-03-18T15:04:37.264549,30.98.179.181,218.11.222.75,42348,443,TCP,29686,17586,13.877491489726465,99,RST,200
2025-03-18T06:31:09.264549,176.174.155.127,133.163.81.207,2034,22,UDP,26879,36950,1.9519845520431558,80,SYN,200
2025-03-18T16:24:03.264549,71.184.181.229,147.89.15.116,15822,443,TCP,21823,22021,4.7663726539658295,95,PSH,200
2025-03-18T09:28:25.264549,108.139.74.42,22.168.175.254,41000,443,TCP,80516,42619,52.630395225327604,42,ACK,200
2025-03-18T20:19:10.264549,94.140.56.132,162.204.59.194,40848,443,TCP,38314,28373,12.57531698823674,64,PSH,200
2025-03-18T18:58:12.264549,141.154.73.187,17.41.164.197,61711,443,TCP,77568,13690,6.091533359739626,98,FIN,200
2025-03-18T06:26:40.264549,168.104.152.226,186.78.220.108,12287,80,TCP,80794,43945,32.629094924545,23,PSH,200
2025-03-18T04:59:18.264549,39.15.77.29,14.106.66.150,54626,3389,TCP,72153,48973,48.476566646381,13,FIN,404
2025-03-18T19:17:29.264549,196.38.161.144,161.39.210.112,62129,53,TCP,76872,38784,5.179544645965258,90,ACK,200
2025-03-18T11:40:00.264549,164.212.68.106,187.243.200.155,60081,443,TCP,45554,36437,23.04371252160274,4,SYN,200
2025-03-18T16:11:11.264549,48.56.19.16,36.218.8.28,9085,22,TCP,59744,2436,205.46316260866186,63,FIN,200
2025-03-18T17:26:11.264549,96.213.252.32,63.254.218.197,48064,80,UDP,18772,25979,25.308026025498336,48,PSH,200
2025-03-18T10:24:03.264549,42.153.105.94,151.199.89.4,49182,53,TCP,46175,9459,2.0384861880170506,57,SYN,200
2025-03-18T19:54:54.264549,177.177.114.227,88.164.124.138,46642,3389,TCP,15638,38853,24.454884384517413,66,PSH,301
2025-03-18T04:46:13.264549,70.2.245.94,186.108.95.248,23207,443,ICMP,55033,27277,54.36074879313942,32,SYN,200
2025-03-18T17:22:16.264549,46.43.16.209,199.3.142.5,9422,22,TCP,36092,34223,30.15321213086186,68,PSH,200
2025-03-18T19:46:13.264549,163.46.161.223,132.216.230.156,29667,443,TCP,56236,14492,85.17930394588893,2,SYN,200
2025-03-18T08:00:49.264549,21.71.240.71,88.9.188.94,16863,443,TCP,55633,10424,17.909168620190716,47,RST,200
2025-03-18T16:17:59.264549,46.100.22.236,107.243.25.71,56422,443,TCP,83912,12733,4.002151912049956,17,ACK,200
2025-03-18T20:45:54.264549,147.132.135.145,40.63.42.120,24098,22,UDP,79211,19300,43.99918846708523,65,SYN,200
2025-03-18T08:17:08.264549,55.82.236.94,65.61.128.94,15773,3389,TCP,39425,5432,20.26178158421342,67,SYN,404
2025-03-18T08:57:13.264549,29.30.99.77,96.132.77.19,32159,80,TCP,53052,19440,95.87269644845098,42,RST,200
2025-03-18T19:54:23.264549,94.255.33.20,159.236.253.39,5644,53,UDP,96568,12438,89.8658032991035,94,FIN,200
2025-03-19T00:06:07.264549,149.252.103.238,53.116.90.99,55919,53,TCP,83517,6157,50.60202820363018,16,RST,200
2025-03-18T07:46:44.264549,133.246.8.89,73.38.1.184,7832,3389,TCP,57471,33911,37.94849212698577,39,FIN,200
2025-03-18T03:40:43.264549,141.114.164.213,34.186.98.43,47607,22,ICMP,64613,11196,106.36205079562421,23,PSH,200
2025-03-18T03:24:56.264549,85.242.218.34,212.90.73.160,49199,80,ICMP,90299,14002,26.772753055147525,81,FIN,200
2025-03-18T08:28:27.264549,216.146.118.91,117.14.129.65,50545,22,TCP,9086,5846,78.45494017604021,86,RST,200
2025-03-18T18:46:29.264549,88.201.190.103,96.35.194.40,35080,443,UDP,1977,42266,106.76362827960511,36,FIN,200
2025-03-18T08:13:34.264549,4.78.20.134,222.50.189.217,29413,443,TCP,86344,45269,52.09005206490995,39,RST,200
2025-03-18T17:26:30.264549,132.113.54.198,98.152.51.21,30646,80,TCP,22097,46231,56.61177671549134,78,FIN,200
2025-03-18T16:05:12.264549,18.147.239.10,91.206.127.67,54382,443,UDP,55352,8373,29.491380663753617,20,RST,200
2025-03-18T19:30:00.264549,8.255.15.231,1.57.125.168,19270,80,TCP,56577,38286,61.47679815743133,88,RST,200
2025-03-18T07:42:15.264549,186.174.184.109,69.95.159.38,10752,80,TCP,23441,13894,6.647453650621236,28,RST,200
2025-03-18T22:23:03.264549,60.33.18.168,128.142.217.116,34657,53,TCP,97807,38820,55.74501253264834,49,RST,200
2025-03-18T09:41:04.264549,124.178.90.253,47.217.197.244,25376,53,UDP,9656,25329,186.1605784051617,12,SYN,200
2025-03-18T07:13:25.264549,135.19.175.215,40.9.235.165,55699,53,TCP,36051,10482,198.22931886511978,47,ACK,200
2025-03-18T13:50:36.264549,72.178.4.30,74.222.183.14,38516,3389,UDP,45687,14718,123.07873506967213,40,FIN,200
2025-03-18T02:46:13.264549,28.119.233.131,98.96.9.77,19939,443,UDP,4277,23366,65.30451260567264,69,FIN,200
2025-03-18T23:48:56.264549,182.180.30.239,58.139.91.136,23189,53,TCP,19833,4762,0.3067356199149718,42,RST,200
2025-03-18T14:47:56.264549,161.125.67.212,44.17.61.51,32591,80,TCP,7275,4499,74.84120252792242,74,RST,200
2025-03-18T08:59:22.264549,161.0.157.118,220.207.131.181,20816,443,UDP,89506,29542,5.561276581608984,39,SYN,200
2025-03-18T12:15:47.264549,52.15.27.56,58.67.187.15,50684,53,TCP,38419,27916,112.77020390384622,67,ACK,200
2025-03-18T01:19:13.264549,42.248.5.237,216.136.176.159,25782,22,TCP,88461,5236,182.58154428899343,28,PSH,200
2025-03-18T18:03:57.264549,59.166.252.238,212.224.70.38,5238,22,TCP,2544,4358,0.27991812951908973,91,RST,200
2025-03-18T00:29:33.264549,190.229.75.139,64.70.129.212,7412,443,UDP,18649,1453,253.17754303556646,78,SYN,301
2025-03-18T08:07:02.264549,41.6.83.203,78.126.207.86,31557,443,UDP,54665,28328,19.12922228557493,28,ACK,200
2025-03-18T18:28:45.264549,26.212.229.171,203.120.171.90,59794,53,UDP,32064,13261,36.856343463653786,56,ACK,200
2025-03-18T22:50:46.264549,134.251.35.27,82.9.189.184,47252,443,UDP,28495,26063,10.179983937765023,95,FIN,200
2025-03-18T07:05:07.264549,222.202.239.152,203.180.116.150,44165,443,TCP,1759,27576,72.34958921321405,89,RST,200
2025-03-18T10:42:26.264549,134.191.89.217,167.135.104.62,9399,80,ICMP,52865,27356,25.22011471549178,50,PSH,200
2025-03-18T19:46:51.264549,37.54.131.23,112.14.228.67,10570,80,TCP,65296,10601,1.9423279393394628,85,RST,200
2025-03-18T19:15:40.264549,151.164.9.73,123.123.15.115,1693,3389,TCP,70030,10796,78.53706099414337,92,SYN,200
2025-03-18T05:14:22.264549,91.22.20.68,119.37.8.115,31624,80,UDP,29537,19538,8.806728196283167,57,PSH,200
2025-03-18T23:28:06.264549,22.252.237.184,56.194.104.81,14681,443,TCP,64763,12190,51.689158396046814,51,ACK,200
2025-03-18T05:28:12.264549,141.151.17.4,40.6.229.203,4013,80,TCP,27195,39132,71.28199582223486,62,FIN,200
2025-03-18T20:09:53.264549,147.171.84.193,155.5.107.218,31302,53,ICMP,22539,37487,18.855391508477005,52,RST,200
2025-03-18T23:45:04.264549,30.37.250.133,97.160.38.160,63921,443,TCP,26805,9074,104.16764309959704,22,ACK,200
2025-03-18T01:28:13.264549,172.55.119.220,45.204.60.99,18153,443,TCP,88614,18091,38.13874730978901,42,SYN,200
2025-03-18T11:55:25.264549,12.164.166.212,66.33.150.140,38498,443,TCP,91296,38372,39.204258037184616,10,RST,200
2025-03-18T11:07:38.264549,137.22.73.56,196.224.106.29,32289,80,TCP,40564,33745,15.544152997553983,89,PSH,200
2025-03-18T16:01:52.264549,136.19.161.11,26.94.199.101,21743,443,TCP,8491,12002,73.96504228389017,43,ACK,200
2025-03-18T09:01:17.264549,80.185.189.145,209.209.149.76,43883,53,TCP,36348,37896,3.139278798757737,44,RST,200
2025-03-18T17:15:28.264549,18.32.199.17,83.56.129.119,32516,53,TCP,97039,29422,98.4265614120483,14,FIN,200
2025-03-18T19:50:31.264549,130.169.69.208,156.255.216.179,58668,22,TCP,60151,13543,34.02131263627987,19,SYN,200
2025-03-18T10:45:23.264549,213.121.175.145,32.140.90.255,26918,80,TCP,10354,37954,47.48178434501648,57,ACK,200
2025-03-18T02:37:57.264549,209.44.158.195,13.29.240.63,56869,80,TCP,96917,28669,71.93186901693923,33,RST,200
2025-03-18T08:22:06.264549,7.212.195.110,174.18.192.113,8078,3389,TCP,93593,8466,53.3290950547945,53,ACK,200
2025-03-18T19:58:59.264549,34.199.152.116,25.65.254.165,37223,3389,UDP,6396,35686,31.446882680618124,45,ACK,200
2025-03-18T06:32:20.264549,126.129.87.2,142.182.238.223,64533,53,TCP,30579,34695,12.032759048854718,47,ACK,200
2025-03-18T09:33:33.264549,169.51.176.209,13.85.209.7,42621,3389,UDP,62087,11888,27.953678044007667,91,SYN,200
2025-03-18T04:16:28.264549,72.70.107.90,67.247.120.133,54956,22,TCP,49169,8659,81.23417191479493,23,FIN,200
2025-03-18T11:06:32.264549,180.177.172.63,85.9.29.67,58733,443,UDP,50173,4479,19.527253821882027,55,PSH,200
2025-03-18T11:52:46.264549,221.106.70.193,152.28.5.238,13650,53,TCP,48559,46263,42.18085577767472,74,FIN,301
2025-03-18T00:27:12.264549,126.128.3.148,36.130.81.199,2339,53,TCP,55715,24153,102.33164446044142,92,SYN,200
2025-03-18T12:08:44.264549,155.59.15.55,191.26.144.107,49399,443,TCP,86699,1147,56.232234872301696,60,PSH,404
2025-03-18T23:37:18.264549,150.184.245.4,218.190.215.215,28046,443,TCP,76267,28686,96.95218430133039,74,RST,200
2025-03-18T01:11:25.264549,40.247.194.178,174.85.166.36,54673,53,TCP,67300,37006,164.25274836370696,74,FIN,301
2025-03-18T00:42:42.264549,29.117.150.82,64.156.155.57,41741,80,UDP,48763,35630,126.74687366436746,60,SYN,200
2025-03-18T17:20:51.264549,20.194.154.0,202.253.18.8,26112,53,TCP,78704,29430,201.3377527770782,17,ACK,200
2025-03-18T12:56:46.264549,32.155.180.199,109.194.143.60,51081,80,TCP,71858,37416,25.672588108324927,7,RST,200
2025-03-18T14:23:40.264549,15.134.246.108,69.42.25.171,24824,80,TCP,88873,24244,249.9263451467343,44,RST,200
2025-03-18T15:52:17.264549,93.223.33.19,132.111.161.82,53712,53,TCP,6912,6546,41.756801739456186,4,RST,200
2025-03-18T00:55:43.264549,104.6.63.18,133.189.4.181,62927,3389,TCP,60750,23150,46.69666387483065,83,SYN,200
2025-03-18T05:47:08.264549,147.46.81.91,194.213.8.47,14740,443,TCP,76167,17507,101.19021525871342,20,SYN,200
2025-03-18T11:02:36.264549,117.146.132.97,205.123.36.178,25823,80,ICMP,94744,2845,31.82876063131222,72,RST,200
2025-03-18T13:37:49.264549,205.71.81.49,106.56.173.177,61882,443,UDP,62785,6139,62.31835725584744,85,PSH,200
2025-03-18T05:46:19.264549,68.184.196.139,45.167.63.201,21703,53,UDP,36921,13612,9.577711601856437,2,ACK,200
2025-03-18T16:08:24.264549,180.141.129.19,49.174.241.109,58959,53,UDP,91137,36996,40.91994067384089,28,ACK,200
2025-03-18T07:32:21.264549,180.78.97.185,46.247.58.186,40304,443,TCP,42985,32486,22.34971045590121,7,SYN,200
2025-03-18T03:28:46.264549,149.120.186.119,134.31.242.187,38611,80,UDP,938,32096,62.528827121027895,21,FIN,200
2025-03-18T05:54:24.264549,192.69.128.197,99.50.80.191,28303,3389,TCP,18827,32329,14.714900407984874,78,RST,200
2025-03-18T12:29:02.264549,137.18.76.197,196.16.20.49,63193,22,TCP,34985,12819,115.60183059173569,72,SYN,200
2025-03-18T16:42:37.264549,151.249.127.223,53.12.184.143,42310,80,TCP,13948,22280,78.97265268266949,95,RST,200
2025-03-18T21:56:59.264549,109.95.246.13,72.247.43.137,36734,22,TCP,74731,29503,31.777461627991244,76,RST,200
2025-03-18T13:54:06.264549,135.203.99.66,125.12.103.65,2496,443,TCP,41056,40558,46.83531798658595,18,SYN,200
2025-03-18T16:40:10.264549,92.224.60.204,174.67.69.210,1038,80,TCP,37459,28585,281.0780264771477,61,RST,200
2025-03-18T16:39:27.264549,78.84.132.139,2.246.75.180,61511,22,UDP,65455,22524,48.29360883300323,41,RST,200
2025-03-18T10:47:40.264549,195.169.36.161,149.125.65.24,4815,443,UDP,2196,5516,12.953384734146255,13,SYN,200
2025-03-18T19:59:53.264549,73.30.202.59,43.248.18.145,39151,22,UDP,69732,15589,12.90401698114199,32,SYN,200
2025-03-18T13:51:35.264549,33.17.139.53,195.138.74.44,42860,80,TCP,19588,15692,75.51816720432075,51,FIN,200
2025-03-18T08:12:20.264549,135.120.82.173,160.143.240.192,38000,80,TCP,141,2190,64.24919956179436,19,SYN,200
2025-03-18T15:24:01.264549,215.208.85.239,146.18.31.225,50506,53,TCP,77573,27654,130.257170175162,33,RST,200
2025-03-18T10:45:12.264549,155.106.143.115,132.64.236.16,64348,3389,ICMP,1374,9814,10.02039483345631,19,PSH,200
2025-03-18T00:36:07.264549,152.102.225.186,66.4.148.109,3588,3389,TCP,27316,21099,36.40641171897633,91,RST,200
2025-03-18T15:10:25.264549,32.83.10.26,10.48.202.206,26096,443,TCP,34537,22191,66.45204302474761,76,RST,200
2025-03-18T14:31:35.264549,98.59.8.52,204.29.234.113,46713,22,TCP,95363,28446,7.2747847566714485,76,SYN,200
2025-03-18T01:39:06.264549,144.118.2.37,67.172.252.173,62707,80,UDP,6350,17384,131.67428513115013,36,RST,200
2025-03-18T09:05:22.264549,7.62.250.46,186.128.166.3,36725,443,TCP,66922,45811,74.86851161688033,56,RST,200
2025-03-18T07:35:44.264549,213.35.5.141,123.43.233.106,24882,53,UDP,28830,40402,50.07651912996009,74,PSH,200
2025-03-18T21:31:20.264549,204.103.103.29,93.27.64.128,33197,22,TCP,74108,10333,73.96817625775135,64,FIN,404
2025-03-18T06:57:45.264549,213.90.23.60,220.187.97.92,26008,80,TCP,90135,32213,45.349942197396075,81,ACK,200
2025-03-18T19:13:52.264549,215.95.229.2,47.223.49.78,36000,3389,TCP,21848,17270,62.24376331219185,61,SYN,200
2025-03-18T08:56:45.264549,26.234.15.252,6.238.94.77,53586,80,TCP,97287,19154,2.3995872928910154,31,RST,200
2025-03-18T23:13:26.264549,74.134.125.41,25.28.172.195,19149,3389,TCP,24776,47864,125.38755268587708,39,FIN,404
2025-03-18T19:47:47.264549,110.227.46.247,174.178.114.240,50590,443,UDP,88564,26307,15.874199722474096,5,FIN,200
2025-03-18T16:55:14.264549,21.8.106.124,105.56.216.125,18630,53,TCP,65460,34219,71.87833564277594,31,RST,200
2025-03-18T23:53:31.264549,116.29.84.248,69.114.103.0,2282,80,TCP,8097,37809,165.3645524334297,51,RST,200
2025-03-18T03:47:17.264549,69.1.49.122,147.28.95.155,10954,3389,TCP,90516,2887,126.84663530682676,2,PSH,200
2025-03-18T03:51:58.264549,83.113.75.255,112.171.105.118,15200,53,TCP,39200,43792,10.20464588568591,23,RST,200
2025-03-18T14:00:43.264549,213.177.215.84,23.232.97.137,28141,80,ICMP,49371,13485,109.26550897832911,37,RST,200
2025-03-18T21:24:41.264549,40.41.20.91,100.208.157.132,1224,53,TCP,56822,34749,26.771586406573956,83,FIN,200
2025-03-18T06:08:05.264549,198.104.228.209,13.214.143.163,41339,443,TCP,49129,6302,40.683436216441436,19,RST,200
2025-03-18T13:01:05.264549,150.5.193.66,12.148.173.215,63131,22,UDP,62251,5373,22.987333179892218,47,ACK,200
2025-03-18T17:19:29.264549,84.252.9.187,43.64.212.64,18116,22,UDP,68171,10246,146.00156834366607,46,RST,301
2025-03-18T13:28:37.264549,41.93.72.51,167.252.132.245,15904,443,TCP,59287,15333,49.789759882504455,50,RST,200
2025-03-18T06:56:46.264549,92.158.158.33,200.76.228.25,6960,80,TCP,31422,42840,30.16147999917183,73,ACK,200
2025-03-18T12:33:03.264549,117.107.145.231,11.238.63.232,16043,22,UDP,18930,9049,67.88943255749678,37,PSH,200
2025-03-18T06:30:55.264549,205.197.239.146,54.219.194.56,33827,22,TCP,22335,23847,8.058979273684798,60,FIN,200
2025-03-18T14:30:28.264549,105.41.251.1,82.127.134.50,65306,22,UDP,845,38766,50.97032852189278,96,FIN,200
2025-03-18T03:16:56.264549,21.121.106.210,147.50.71.111,36909,53,TCP,68639,17289,22.536207709785035,4,FIN,500
2025-03-18T14:53:23.264549,187.177.230.188,60.39.55.60,48161,80,TCP,87610,3990,71.2377577326282,44,SYN,200
2025-03-18T04:03:51.264549,152.120.173.207,220.65.107.102,19903,443,TCP,60906,18425,115.65575905484027,35,SYN,200
2025-03-18T08:41:03.264549,112.62.201.32,12.136.184.177,1666,53,UDP,60553,2482,108.1864879901099,78,SYN,200
2025-03-18T20:29:47.264549,88.119.74.216,13.217.252.64,29325,53,UDP,32680,28892,6.412844794630672,15,ACK,200
2025-03-18T13:27:34.264549,38.76.86.111,197.150.142.239,2950,443,TCP,74845,46439,45.34030933778625,91,SYN,200
2025-03-18T21:45:06.264549,25.0.20.55,172.157.181.121,42219,3389,TCP,57564,43012,352.8477014197099,19,PSH,200
2025-03-18T09:30:23.264549,95.28.39.6,9.89.149.138,17090,80,TCP,77729,31006,80.57803567691734,39,FIN,200
2025-03-18T12:37:58.264549,129.174.186.45,51.92.218.163,13653,53,TCP,11439,23627,3.973104038500491,49,SYN,200
2025-03-18T01:16:09.264549,2.7.31.11,158.166.5.234,26047,443,TCP,97516,34216,9.701597700635304,42,PSH,200
2025-03-18T21:40:55.264549,208.120.237.107,3.41.184.37,32259,443,UDP,72577,9623,111.17141098691796,87,ACK,200
2025-03-18T07:18:00.264549,85.151.151.89,8.165.244.198,6740,443,UDP,11653,24066,1.4327331755768027,64,RST,200
2025-03-18T10:47:20.264549,69.4.22.81,150.116.208.115,12452,3389,TCP,66122,36181,11.324433878115439,66,PSH,200
2025-03-18T12:36:22.264549,78.188.180.238,197.54.128.248,12791,3389,TCP,18488,38902,36.56782086033974,18,ACK,200
2025-03-18T20:17:26.264549,218.86.242.161,199.143.181.80,30311,53,UDP,94587,2395,88.03685165464674,48,SYN,200
2025-03-18T20:17:19.264549,59.112.23.124,22.178.179.178,59467,22,TCP,75786,42855,64.89646039694466,23,FIN,200
2025-03-18T13:29:48.264549,135.148.88.120,111.197.222.92,52811,3389,TCP,44628,43438,28.037087019330777,7,RST,200
2025-03-18T14:45:50.264549,129.234.178.69,59.88.232.149,58434,443,TCP,57475,36202,51.756782643381946,92,SYN,200
2025-03-18T18:56:12.264549,94.207.157.65,192.81.22.80,32261,3389,TCP,27222,39570,6.711654052260013,57,FIN,200
2025-03-18T05:33:19.264549,104.219.122.215,37.150.46.11,46558,22,TCP,65735,19010,42.59236627203827,22,PSH,200
2025-03-18T13:03:20.264549,54.186.158.147,68.76.84.214,1242,80,TCP,45824,7402,29.930335024948725,85,RST,200
2025-03-18T10:42:14.264549,29.181.78.159,98.42.245.29,27953,80,UDP,11644,48519,14.101719989013409,82,RST,404
2025-03-18T16:06:02.264549,190.66.111.38,7.9.217.155,33630,53,TCP,65913,33347,0.5350397964548591,21,FIN,200
2025-03-18T00:31:33.264549,144.47.210.51,85.165.242.139,56549,53,TCP,73403,126,129.41609872009465,73,FIN,200
2025-03-18T20:23:02.264549,71.241.57.237,7.79.253.154,24032,3389,ICMP,55233,28244,45.91252839336923,45,PSH,200
2025-03-18T23:33:19.264549,71.55.241.254,189.178.191.71,20297,443,TCP,39195,127,30.296710241398863,31,RST,404
2025-03-18T21:43:19.264549,173.9.59.56,85.247.107.120,34175,3389,TCP,61001,44888,138.1614964530985,57,ACK,200
2025-03-18T19:35:44.264549,26.0.215.82,24.156.172.205,61926,22,UDP,20536,7859,20.09444394680154,77,SYN,200
2025-03-18T22:43:26.264549,3.155.36.5,146.176.38.145,42102,80,TCP,43224,40763,77.96338617585087,38,ACK,200
2025-03-18T15:45:14.264549,129.34.47.207,88.13.176.193,51235,443,TCP,23625,25916,119.48539784681805,6,ACK,200
2025-03-18T18:54:36.264549,79.174.52.42,69.71.221.162,49222,3389,TCP,25972,30641,26.583307807590046,7,FIN,404
2025-03-18T21:02:33.264549,146.139.44.39,125.41.35.90,15579,3389,ICMP,16922,33986,78.24603841094563,67,PSH,200
2025-03-18T15:29:18.264549,36.229.50.65,115.240.74.183,63454,22,UDP,90955,20670,57.774794127737024,47,RST,404
2025-03-19T00:21:48.264549,75.49.136.174,106.227.253.172,2611,3389,TCP,38193,5941,20.134471242773845,42,RST,200
2025-03-18T23:54:18.264549,157.87.178.52,217.29.98.38,52226,53,TCP,75917,41030,62.25267376779296,28,SYN,200
2025-03-18T19:12:52.264549,118.185.212.44,13.92.50.34,16298,80,TCP,83994,14977,6.113383259476468,55,FIN,200
2025-03-18T20:13:49.264549,182.221.133.63,11.212.240.105,24436,53,TCP,84174,289,12.430623682579615,51,SYN,301
2025-03-18T06:35:31.264549,55.113.235.56,142.59.40.223,11996,3389,TCP,29181,2453,91.58468637219205,24,PSH,200
